,Unnamed: 0,id,name,rating,address,city,lat,long,zip code
535,535,t4-castro-valley,T4,3.5,18911 Lake Chabot Rd,Castro Valley,37.70864,-122.09134,94546
536,536,quickly-hayward,Quickly,2.5,25034 Hesperian Blvd,Hayward,37.644355022049204,-122.104630560233,94545
537,537,8-twelve-oriental-market-san-leandro,8-Twelve Oriental Market,4.0,596 E 14th St,San Leandro,37.73104770000001,-122.1605656,94577
538,538,polaris-ice-cream-rolls-hayward,Polaris Ice Cream Rolls,4.0,595 Southland Mall,Hayward,37.652548372651,-122.106453901274,94545
539,539,milkcow-castro-valley,Milkcow,3.5,3223 Castro Valley Blvd,Castro Valley,37.69529,-122.07956,94546
540,540,satori-tea-company-saratoga,Satori Tea Company,3.5,14482 Big Basin Way,Saratoga,37.2574696,-122.0335427,95070
541,541,creative-sips-san-jose,Creative Sips,4.0,,San Jose,37.3136978149414,-121.94662475585899,95128
542,542,saratoga-bagels-saratoga,Saratoga Bagels,4.5,12840 Saratoga Sunnyvale Rd,Saratoga,37.282037944475,-122.03191663334,95014-5301
543,543,snowflake-san-jose,Snowflake,3.5,4306 Moorpark Ave,San Jose,37.3155981167824,-121.977282188172,95129
544,544,steepers-campbell,Steepers,4.5,346 E Campbell Ave,Campbell,37.28691,-121.94397,95008
545,545,yodo-yogurt-campbell,YoDo Yogurt,3.5,2475 S Winchester Blvd,Campbell,37.2784787,-121.9497792,95008
546,546,caffé-central-santa-clara,Caffé Central,2.5,2855 Stevens Creek Blvd,Santa Clara,37.3260982962994,-121.944144442677,95050
547,547,bar-code-santa-clara,Bar Code,3.0,2855 Stevens Crk Blvd,Santa Clara,37.3260983428105,-121.94561896627,95050
548,548,jovie-coffee-and-pho-campbell,Jovie Coffee & Pho,3.5,136 N San Tomas Aquino,Campbell,37.2878194445875,-121.975211858331,95130
549,549,tous-les-jours-santa-clara,Tous Les Jours,3.5,3535 Homestead Rd,Santa Clara,37.33882,-121.99497,95051-4409
550,550,menchies-frozen-yogurt-vallejo,Menchie's Frozen Yogurt,4.5,972 Admiral Callaghan Ln,Vallejo,38.133641,-122.222464,VALLEJO
551,551,starbread-bakery-vallejo,Starbread Bakery,4.5,3718 Sonoma Blvd,Vallejo,38.1253132837656,-122.25415918976101,94590
552,552,pho-1-vallejo,Pho #1,4.0,3885 Sonoma Blvd,Vallejo,38.1266670227051,-122.25612640380899,94590
553,553,sunshine-bakery-vallejo-3,Sunshine Bakery,3.0,3570 Sonoma Blvd,Vallejo,38.1221466064453,-122.254501342773,94589
554,554,original-red-onion-vallejo-2,Original Red Onion,3.0,1321 Springs Rd,Vallejo,38.10589,-122.22709,94591
555,555,yo-sushi-vallejo-2,Yo Sushi,3.5,114 Robles Way,Vallejo,38.0837651342154,-122.21166662871799,94591
556,556,midori-japanese-cuisine-vallejo,Midori Japanese Cuisine,3.5,3440 Sonoma Blvd,Vallejo,38.1214397080506,-122.254726908082,94589
557,557,pho-lee-hoa-phat-vallejo-2,Pho Lee Hoa Phat,3.0,102 Springstowne Ctr,Vallejo,38.10499,-122.21532,94591
558,558,pho-saigon-village-noodle-house-vallejo,Pho Saigon Village Noodle House,4.5,3636 Sonoma Blvd,Vallejo,38.123849663673894,-122.25396101427401,94590
559,559,pho-lee-hoa-phat-2-vallejo-3,Pho Lee Hoa Phat 2,3.0,3495 Sonoma Blvd,Vallejo,38.122412702549894,-122.258621526624,94590
560,560,chowking-vallejo,Chowking,3.0,3495 Sonoma Blvd,Vallejo,38.121818,-122.2554405,94590
561,561,tacos-jalisco-vallejo,Tacos Jalisco,4.0,3420 Sonoma Blvd,Vallejo,38.121189117431605,-122.254600524902,94589
562,562,menchies-frozen-yogurt-belmont-2,Menchie's Frozen Yogurt,4.0,1200 El Camino Real,Belmont,37.5189045,-122.2744648,94002
563,563,fashion-wok-foster-city,Fashion Wok,4.0,929 A Edgewater Blvd,Foster City,37.5452836454887,-122.27046500734,94404
564,564,pho-new-saigon-foster-city,Pho New Saigon,3.5,1088 Foster City Blvd,Foster City,37.55329370000001,-122.2565492,94405
565,565,hongry-kong-belmont-2,Hongry Kong,3.5,,Belmont,37.5240325927734,-122.27907562255899,94002-2121
566,566,marina-food-san-mateo,Marina Food,3.0,2992 S Norfolk St,San Mateo,37.5444118546376,-122.284796650842,94403
567,567,cooking-papa-restaurant-foster-city,Cooking Papa Restaurant,3.5,949A Edgewater Blvd,Foster City,37.5446131174646,-122.270425803511,94404
568,568,sheng-kee-bakery-san-mateo-2,Sheng Kee Bakery,3.0,2964 S Norfolk St,San Mateo,37.5452652,-122.2844771,94403
569,569,eat-on-monday-mountain-view-3,Eat On Monday,4.5,,Mountain View,37.39316940307621,-122.085517883301,94041
570,570,pho-little-saigon-san-mateo,Pho Little Saigon,3.0,2978 S Norfolk St,San Mateo,37.5445885811679,-122.28496880575199,94403
571,571,myung-dong-tofu-cabin-san-mateo,Myung Dong Tofu Cabin,3.5,2968 S Norfolk St,San Mateo,37.5447841763127,-122.284946071312,94403
572,572,bagel-street-cafe-redwood-city,Bagel Street Cafe,3.0,254 Redwood Shores Pkwy,Redwood City,37.522466833140996,-122.25162513572,94065
573,573,east-14th-bakery-and-cafe-san-leandro-3,East 14th Bakery & Cafe,3.5,1780 E 14th St,San Leandro,37.7215444,-122.1509912,94577
574,574,tapioca-express-san-leandro,Tapioca Express,3.5,129 W Joaquin Ave,San Leandro,37.7239999,-122.15511,94577
575,575,quickly-san-leandro,Quickly,2.5,15251 Hesperian Blvd,San Leandro,37.6978340148926,-122.130355834961,94578
576,576,sweethoney-dessert-san-leandro-3,Sweethoney Dessert,3.5,1423 E 14th St,San Leandro,37.7240845354245,-122.154812393848,94577
577,577,hanoi-chicken-noodle-san-leandro,Hanoi Chicken Noodle,3.5,13720 Doolittle Dr,San Leandro,37.69982,-122.17564,94580
578,578,loving-tea-san-leandro,Loving Tea,2.0,1338 Fairmont Dr,San Leandro,37.7026172,-122.1272393,94578
579,579,cafe-sorriso-san-leandro,Cafe Sorriso,4.0,1501 Washington Ave,San Leandro,37.7228,-122.155194,94577
580,580,d-t-dim-sum-and-tea-san-leandro,D T Dim Sum & Tea,3.5,1970 Lewelling Blvd,San Leandro,37.6799806952477,-122.15467102825599,94579
581,581,milk-and-cookie-bar-castro-valley-3,Milk & Cookie Bar,4.5,18911 Lake Chabot Rd,Castro Valley,37.70864,-122.09134,94546
582,582,sweet-dee-cupcakes-and-snow-ice-san-leandro,Sweet Dee Cupcakes & Snow Ice,4.0,109 Pelton Ctr Way,San Leandro,37.7229449751301,-122.153543170361,94577
583,583,quickly-san-lorenzo,Quickly,3.5,17940 Hesperian Blvd,San Lorenzo,37.672988996068895,-122.122139773525,94578
584,584,tapioca-express-alameda,Tapioca Express,3.5,2306 Encinal Ave,Alameda,37.76273,-122.24497,94501
585,585,leisure-cafe-san-leandro-2,Leisure Cafe,2.5,1443 E 14th St,San Leandro,37.7236583501576,-122.15453054755899,94577
586,586,quickly-castro-valley,Quickly,3.0,20893 Redwood Rd,Castro Valley,37.6947791129351,-122.073979452252,94546
587,587,china-kitchen-express-san-leandro,China Kitchen Express,2.0,13780 E 14th St,San Leandro,37.7154007,-122.1423264,94577
588,588,pho-an-hoa-san-leandro,Pho An Hoa,3.5,14391 Washington Ave,San Leandro,37.702842,-122.142028,94579
589,589,tuttimelon-alameda,Tuttimelon,3.5,2402 Central Ave,Alameda,37.76394000000001,-122.24266,94501
590,590,banh-mi-ba-le-oakland,Banh Mi Ba Le,4.5,1909 International Blvd,Oakland,37.78606,-122.24101,94606-3636
591,591,pokeatery-castro-valley,Pokeatery,4.5,18911 Lake Chabot Rd,Castro Valley,37.70864,-122.09134,94546
592,592,hot-spot-alameda,Hot Spot,3.5,2321 Santa Clara Ave,Alameda,37.765703473918,-122.242378592491,94501
593,593,worlds-fare-donuts-hayward,World's Fare Donuts,4.5,20770 Hesperian Blvd,Hayward,37.6651882648286,-122.116480568499,94545
594,594,taqueria-los-pericos-san-leandro,Taqueria Los Pericos,4.0,1389 E 14th St,San Leandro,37.72437,-122.155085,94577
595,595,pho-anh-ha-san-leandro,Pho Anh-Ha,3.5,2089 E 14th St,San Leandro,37.71929,-122.14865,94577
596,596,craw-station-san-leandro,Craw Station,3.5,15040 Farnsworth St,San Leandro,37.6906647206597,-122.151571007974,94579
597,597,r-and-d-cafe-san-lorenzo,R & D Cafe,4.0,15813 Channel St,San Lorenzo,37.6770314768334,-122.142561774295,94580
598,598,munch-hayward,Munch,4.0,27560 Tampa Ave,Hayward,37.631869,-122.075384,94544
599,599,foodnet-supermarket-san-leandro-2,Foodnet Supermarket,3.5,1960 Lewelling Blvd,San Leandro,37.6795,-122.15479,94579
600,600,yo-bowl-hayward,Yo Bowl,4.0,8 Southland Mall,Hayward,37.651128,-122.101296,94545
601,601,yogurt-hill-hayward-4,Yogurt Hill,4.0,1081 B St,Hayward,37.67355,-122.08114,94541
602,602,alohana-hawaiian-grill-san-leandro,Alohana Hawaiian Grill,3.0,15555 E 14th St,San Leandro,37.700116,-122.126858,94578
